Label,Edges,Source,Source_Course_Instructor,Target,Weights
E-Learning,['Information Organization'],590ELO,Melissa Wong,507AO,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,507AO2,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,508AO,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,508AO2,1
E-Learning,['Teaching'],590ELO,Melissa Wong,515A,1
E-Learning,['Teaching'],590ELO,Melissa Wong,515AO,1
E-Learning,['Teaching'],590ELO,Melissa Wong,516A,1
E-Learning,['Teaching'],590ELO,Melissa Wong,516AO,1
E-Learning,"['Teaching', 'Information Organization']",590ELO,Melissa Wong,518AO,2
E-Learning,['Teaching'],590ELO,Melissa Wong,527AO,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,528A,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,530I,1
E-Learning,"['Teaching', 'Information Organization']",590ELO,Melissa Wong,531AO,2
E-Learning,['Information Organization'],590ELO,Melissa Wong,532A,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,532AO,1
E-Learning,"['Teaching', 'Information Organization']",590ELO,Melissa Wong,542A,2
E-Learning,"['Teaching', 'Information Organization']",590ELO,Melissa Wong,542B,2
E-Learning,['Information Organization'],590ELO,Melissa Wong,543A,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,543B,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,543C,1
E-Learning,['Teaching'],590ELO,Melissa Wong,547AO,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,561A,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,561AO,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,561B,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,562AO,1
E-Learning,"['Teaching', 'Information Organization']",590ELO,Melissa Wong,567AO,2
E-Learning,['Information Organization'],590ELO,Melissa Wong,581AO,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,582AO,1
E-Learning,['Teaching'],590ELO,Melissa Wong,590AT,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,590CA,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,590DT,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,390CC,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,390RGI,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,390W1A,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,390W1B,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,452AG,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,452AO,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,452AU,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,452BG,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,452BU,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,457IDG,1
E-Learning,['Teaching'],590ELO,Melissa Wong,457IDU,1
E-Learning,"['Teaching', 'Information Organization']",590ELO,Melissa Wong,458AO,2
E-Learning,['Information Organization'],590ELO,Melissa Wong,461AG,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,461AO,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,461AU,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,490DB,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,490DBO,1
E-Learning,"['Teaching', 'Information Organization']",590ELO,Melissa Wong,490GHU,2
E-Learning,['Information Organization'],590ELO,Melissa Wong,490GI,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,490ITG,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,490ITU,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,490SMG,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,490SMU,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,490TEO,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,501A,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,501AO,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,501AO2,1
E-Learning,['Information Organization'],590ELO,Melissa Wong,501B,1
E-Learning,"['Teaching', 'Information Organization']",590ELO,Melissa Wong,502A,2
E-Learning,"['Teaching', 'Information Organization']",590ELO,Melissa Wong,502AO,2
E-Learning,"['Teaching', 'Information Organization']",590ELO,Melissa Wong,502AO2,2
E-Learning,"['Teaching', 'Information Organization']",590ELO,Melissa Wong,502AO3,2
E-Learning,['Teaching'],590ELO,Melissa Wong,PR438-442,1
Information Ethics,['Security'],590ET,Lori Kendall,590GLO,1
Information Ethics,['Analytics'],590ET,Lori Kendall,590MD,1
Information Ethics,['Analytics'],590ET,Lori Kendall,590PR,1
Information Ethics,['Analytics'],590ET,Lori Kendall,590PR2,1
Information Ethics,['Analytics'],590ET,Lori Kendall,590QM,1
Information Ethics,['Analytics'],590ET,Lori Kendall,594JLW,1
Information Ethics,['Security'],590ET,Lori Kendall,502B,1
Information Ethics,['Security'],590ET,Lori Kendall,502C,1
Information Ethics,['Analytics'],590ET,Lori Kendall,530I,1
Information Ethics,['Analytics'],590ET,Lori Kendall,532A,1
Information Ethics,['Analytics'],590ET,Lori Kendall,532AO,1
Information Ethics,['Analytics'],590ET,Lori Kendall,542A,1
Information Ethics,['Analytics'],590ET,Lori Kendall,542B,1
Information Ethics,['Analytics'],590ET,Lori Kendall,548A,1
Information Ethics,['Security'],590ET,Lori Kendall,580AO,1
Information Ethics,['Security'],590ET,Lori Kendall,586A,1
Information Ethics,['Security'],590ET,Lori Kendall,586AO,1
Information Ethics,['Analytics'],590ET,Lori Kendall,590DT,1
Information Ethics,['Security'],590ET,Lori Kendall,390CC,1
Information Ethics,['Security'],590ET,Lori Kendall,390RGI,1
Information Ethics,['Security'],590ET,Lori Kendall,390W1A,1
Information Ethics,['Security'],590ET,Lori Kendall,390W1B,1
Information Ethics,['Security'],590ET,Lori Kendall,461AG,1
Information Ethics,['Security'],590ET,Lori Kendall,461AO,1
Information Ethics,['Security'],590ET,Lori Kendall,461AU,1
Information Ethics,['Security'],590ET,Lori Kendall,462G4,1
Information Ethics,['Security'],590ET,Lori Kendall,462UG3,1
Information Ethics,['Security'],590ET,Lori Kendall,490DB,1
Information Ethics,['Security'],590ET,Lori Kendall,490DBO,1
Information Ethics,['Security'],590ET,Lori Kendall,490GHU,1
Information Ethics,['Security'],590ET,Lori Kendall,490GI,1
Information Ethics,['Security'],590ET,Lori Kendall,490ITG,1
Information Ethics,['Security'],590ET,Lori Kendall,490ITU,1
Information Ethics,['Security'],590ET,Lori Kendall,490SMG,1
Information Ethics,['Security'],590ET,Lori Kendall,490SMU,1
Information Ethics,['Security'],590ET,Lori Kendall,490TEO,1
Information Ethics,['Security'],590ET,Lori Kendall,502A,1
Information Ethics,['Security'],590ET,Lori Kendall,502AO,1
Information Ethics,['Security'],590ET,Lori Kendall,502AO2,1
Information Ethics,['Security'],590ET,Lori Kendall,502AO3,1
Genealogy and Library Service,"['requiremnets research/user/consulting/synthesis', 'Theory Based', 'LIS', 'Media', 'Social Aspects']",590GE,Nicole Miller,590GEO,5
Genealogy and Library Service,"['Social Aspects', 'LIS']",590GE,Nicole Miller,590GLO,2
Genealogy and Library Service,"['Social Aspects', 'requiremnets research/user/consulting/synthesis']",590GE,Nicole Miller,590ISO,2
Genealogy and Library Service,"['Theory Based', 'Social Aspects', 'requiremnets research/user/consulting/synthesis']",590GE,Nicole Miller,590OH,3
Genealogy and Library Service,"['Social Aspects', 'Media']",590GE,Nicole Miller,590PBO,2
Genealogy and Library Service,"['Theory Based', 'LIS']",590GE,Nicole Miller,590PC,2
Genealogy and Library Service,['Social Aspects'],590GE,Nicole Miller,590PP,1
Genealogy and Library Service,['LIS'],590GE,Nicole Miller,590PR,1
Genealogy and Library Service,['LIS'],590GE,Nicole Miller,590PR2,1
Genealogy and Library Service,['LIS'],590GE,Nicole Miller,590QM,1
Genealogy and Library Service,['requiremnets research/user/consulting/synthesis'],590GE,Nicole Miller,590SOS,1
Genealogy and Library Service,"['Theory Based', 'LIS']",590GE,Nicole Miller,590TX,2
Genealogy and Library Service,['Social Aspects'],590GE,Nicole Miller,594JLW,1
Genealogy and Library Service,"['Social Aspects', 'LIS']",590GE,Nicole Miller,502B,2
Genealogy and Library Service,"['Social Aspects', 'LIS']",590GE,Nicole Miller,502C,2
Genealogy and Library Service,"['Theory Based', 'LIS', 'Media']",590GE,Nicole Miller,504A,3
Genealogy and Library Service,"['Theory Based', 'LIS', 'Media']",590GE,Nicole Miller,504AO,3
Genealogy and Library Service,"['Theory Based', 'LIS', 'Media']",590GE,Nicole Miller,504AO2,3
Genealogy and Library Service,['Theory Based'],590GE,Nicole Miller,505A,1
Genealogy and Library Service,['Theory Based'],590GE,Nicole Miller,505AO,1
Genealogy and Library Service,"['Theory Based', 'Media', 'requiremnets research/user/consulting/synthesis']",590GE,Nicole Miller,507A,3
Genealogy and Library Service,"['Theory Based', 'Media', 'requiremnets research/user/consulting/synthesis']",590GE,Nicole Miller,507AO,3
Genealogy and Library Service,"['Theory Based', 'Media', 'requiremnets research/user/consulting/synthesis']",590GE,Nicole Miller,507AO2,3
Genealogy and Library Service,['Media'],590GE,Nicole Miller,508AO,1
Genealogy and Library Service,['Media'],590GE,Nicole Miller,508AO2,1
Genealogy and Library Service,"['Social Aspects', 'LIS', 'Media']",590GE,Nicole Miller,515A,3
Genealogy and Library Service,"['Social Aspects', 'LIS', 'Media']",590GE,Nicole Miller,515AO,3
Genealogy and Library Service,"['Theory Based', 'Social Aspects']",590GE,Nicole Miller,516A,2
Genealogy and Library Service,"['Theory Based', 'Social Aspects']",590GE,Nicole Miller,516AO,2
Genealogy and Library Service,"['Social Aspects', 'requiremnets research/user/consulting/synthesis']",590GE,Nicole Miller,518AO,2
Genealogy and Library Service,['LIS'],590GE,Nicole Miller,525AO,1
Genealogy and Library Service,"['Theory Based', 'Social Aspects', 'LIS']",590GE,Nicole Miller,527AO,3
Genealogy and Library Service,"['requiremnets research/user/consulting/synthesis', 'Theory Based', 'LIS', 'Media', 'Social Aspects']",590GE,Nicole Miller,528A,5
Genealogy and Library Service,"['Theory Based', 'Social Aspects', 'LIS']",590GE,Nicole Miller,530C,3
Genealogy and Library Service,"['Theory Based', 'LIS']",590GE,Nicole Miller,530I,2
Genealogy and Library Service,['LIS'],590GE,Nicole Miller,530MAO,1
Genealogy and Library Service,['Social Aspects'],590GE,Nicole Miller,532A,1
Genealogy and Library Service,['Social Aspects'],590GE,Nicole Miller,532AO,1
Genealogy and Library Service,['requiremnets research/user/consulting/synthesis'],590GE,Nicole Miller,539A,1
Genealogy and Library Service,['requiremnets research/user/consulting/synthesis'],590GE,Nicole Miller,539AO,1
Genealogy and Library Service,['requiremnets research/user/consulting/synthesis'],590GE,Nicole Miller,540A,1
Genealogy and Library Service,['requiremnets research/user/consulting/synthesis'],590GE,Nicole Miller,542A,1
Genealogy and Library Service,['requiremnets research/user/consulting/synthesis'],590GE,Nicole Miller,542B,1
Genealogy and Library Service,['Social Aspects'],590GE,Nicole Miller,545AO,1
Genealogy and Library Service,"['Theory Based', 'Social Aspects']",590GE,Nicole Miller,547AO,2
Genealogy and Library Service,['Theory Based'],590GE,Nicole Miller,548A,1
Genealogy and Library Service,"['Social Aspects', 'Media']",590GE,Nicole Miller,559A,2
Genealogy and Library Service,"['Theory Based', 'Social Aspects', 'requiremnets research/user/consulting/synthesis']",590GE,Nicole Miller,560AO,3
Genealogy and Library Service,['Theory Based'],590GE,Nicole Miller,561A,1
Genealogy and Library Service,['Theory Based'],590GE,Nicole Miller,561AO,1
Genealogy and Library Service,['Theory Based'],590GE,Nicole Miller,561B,1
Genealogy and Library Service,"['Theory Based', 'Social Aspects']",590GE,Nicole Miller,562AO,2
Genealogy and Library Service,"['Social Aspects', 'LIS']",590GE,Nicole Miller,567AO,2
Genealogy and Library Service,['LIS'],590GE,Nicole Miller,568AO,1
Genealogy and Library Service,['LIS'],590GE,Nicole Miller,580AO,1
Genealogy and Library Service,"['Theory Based', 'LIS']",590GE,Nicole Miller,581AO,2
Genealogy and Library Service,['LIS'],590GE,Nicole Miller,582AO,1
Genealogy and Library Service,"['LIS', 'requiremnets research/user/consulting/synthesis']",590GE,Nicole Miller,586A,2
Genealogy and Library Service,"['LIS', 'requiremnets research/user/consulting/synthesis']",590GE,Nicole Miller,586AO,2
Genealogy and Library Service,['LIS'],590GE,Nicole Miller,587A,1
Genealogy and Library Service,"['Social Aspects', 'LIS', 'Media']",590GE,Nicole Miller,590AT,3
Genealogy and Library Service,"['Theory Based', 'Social Aspects']",590GE,Nicole Miller,590BBO,2
Genealogy and Library Service,"['Theory Based', 'Social Aspects']",590GE,Nicole Miller,590CA,2
Genealogy and Library Service,"['Theory Based', 'Social Aspects', 'Media', 'requiremnets research/user/consulting/synthesis']",590GE,Nicole Miller,590CRO,4
Genealogy and Library Service,"['Theory Based', 'Social Aspects']",590GE,Nicole Miller,590DHO,2
Genealogy and Library Service,"['Theory Based', 'Social Aspects', 'Media']",590GE,Nicole Miller,390CC,3
Genealogy and Library Service,"['Theory Based', 'Social Aspects']",590GE,Nicole Miller,390RGI,2
Genealogy and Library Service,"['Media', 'Social Aspects', 'requiremnets research/user/consulting/synthesis']",590GE,Nicole Miller,390W1A,3
Genealogy and Library Service,"['Media', 'Social Aspects', 'requiremnets research/user/consulting/synthesis']",590GE,Nicole Miller,390W1B,3
Genealogy and Library Service,"['Social Aspects', 'Media']",590GE,Nicole Miller,404AG,2
Genealogy and Library Service,"['Social Aspects', 'Media']",590GE,Nicole Miller,404AO,2
Genealogy and Library Service,"['Social Aspects', 'Media']",590GE,Nicole Miller,404AU,2
Genealogy and Library Service,"['Theory Based', 'Social Aspects']",590GE,Nicole Miller,409AG,2
Genealogy and Library Service,"['Theory Based', 'Social Aspects']",590GE,Nicole Miller,409AO,2
Genealogy and Library Service,"['Theory Based', 'Social Aspects']",590GE,Nicole Miller,409AO2,2
Genealogy and Library Service,"['Theory Based', 'Social Aspects']",590GE,Nicole Miller,409AU,2
Genealogy and Library Service,"['Theory Based', 'Social Aspects']",590GE,Nicole Miller,418AO,2
Genealogy and Library Service,"['Theory Based', 'Social Aspects']",590GE,Nicole Miller,418AU,2
Genealogy and Library Service,['Media'],590GE,Nicole Miller,445AG,1
Genealogy and Library Service,['Media'],590GE,Nicole Miller,445AO,1
Genealogy and Library Service,['Media'],590GE,Nicole Miller,445AU,1
Genealogy and Library Service,['Social Aspects'],590GE,Nicole Miller,451A,1
Genealogy and Library Service,['Social Aspects'],590GE,Nicole Miller,451AO,1
Genealogy and Library Service,['Media'],590GE,Nicole Miller,452AG,1
Genealogy and Library Service,['Media'],590GE,Nicole Miller,452AO,1
Genealogy and Library Service,['Media'],590GE,Nicole Miller,452AU,1
Genealogy and Library Service,['Media'],590GE,Nicole Miller,452BG,1
Genealogy and Library Service,['Media'],590GE,Nicole Miller,452BU,1
Genealogy and Library Service,['Media'],590GE,Nicole Miller,457IDG,1
Genealogy and Library Service,['Theory Based'],590GE,Nicole Miller,457IDU,1
Genealogy and Library Service,['Social Aspects'],590GE,Nicole Miller,461AG,1
Genealogy and Library Service,['Social Aspects'],590GE,Nicole Miller,461AO,1
Genealogy and Library Service,['Social Aspects'],590GE,Nicole Miller,461AU,1
Genealogy and Library Service,"['Theory Based', 'LIS']",590GE,Nicole Miller,462G4,2
Genealogy and Library Service,"['Theory Based', 'LIS']",590GE,Nicole Miller,462UG3,2
Genealogy and Library Service,['Social Aspects'],590GE,Nicole Miller,490DB,1
Genealogy and Library Service,['Social Aspects'],590GE,Nicole Miller,490DBO,1
Genealogy and Library Service,"['Theory Based', 'Social Aspects']",590GE,Nicole Miller,490GHU,2
Genealogy and Library Service,['Social Aspects'],590GE,Nicole Miller,490GI,1
